0	6.2311928929e+00
1	5.6094823198e+00
2	5.6094823198e+00
3	5.6094823198e+00
4	4.9459425197e+00
5	4.3537459545e+00
6	4.0625535156e+00
7	4.0625535156e+00
8	4.0625535156e+00
9	3.1915819106e+00
10	3.1855735017e+00
11	2.0529446616e+00
12	6.9720753078e-01
13	2.6667999288e-01
14	2.6667999288e-01
15	-4.5567505746e-01
16	1.6694143335e-01
17	1.6694143335e-01
18	4.1316589693e-01
19	-7.3050273442e-01
20	-7.3050273442e-01
21	-3.2549289686e-01
22	6.5510310521e-01
23	-2.4681039601e-01
24	-1.0837844951e-01
25	1.2093168263e-01
26	1.2093168263e-01
27	1.2093168263e-01
28	1.7598579652e-01
29	1.7598579652e-01
30	-3.5764811083e-01
31	3.2220609279e-01
32	3.2220609279e-01
33	3.2220609279e-01
34	5.1580872735e-01
35	7.6668236401e-01
36	-5.5188895209e-01
37	6.2440310458e-01
38	6.2440310458e-01
39	-5.5106644690e-01
40	9.5913945735e-02
41	9.5913945735e-02
42	9.5913945735e-02
43	9.5913945735e-02
44	7.2119547749e-01
45	7.2119547749e-01
46	7.2119547749e-01
47	7.2119547749e-01
48	9.9697329389e-01
49	9.9697329389e-01
50	9.9697329389e-01
51	4.6065810735e-02
52	4.6065810735e-02
53	4.6065810735e-02
54	4.6065810735e-02
55	4.6065810735e-02
56	-1.3589797913e-01
57	1.0693930629e+00
58	-4.5465757565e-01
59	-1.3188748119e-01
60	-1.3188748119e-01
61	-2.5550380468e-01
62	-6.8159345322e-01
63	-6.8159345322e-01
64	2.6851275979e-01
65	2.6851275979e-01
66	2.6851275979e-01
67	-2.4190341972e-01
68	-2.4190341972e-01
69	-4.4491430677e-01
70	-4.4491430677e-01
71	-4.4491430677e-01
72	-3.1972453107e-01
73	-3.1972453107e-01
74	-3.1972453107e-01
75	-3.1972453107e-01
76	1.0377970636e-01
77	1.0377970636e-01
78	1.0377970636e-01
79	-3.4502313843e-01
80	1.3601769769e-01
81	1.3601769769e-01
82	1.3601769769e-01
83	-2.4895501516e-01
84	-2.4895501516e-01
85	-2.4895501516e-01
86	-2.4895501516e-01
87	5.8442392548e-02
88	1.4159316141e-01
89	1.4159316141e-01
90	1.4159316141e-01
91	-6.5864259895e-01
