0	7.0518968554e-01
1	4.8783650863e-01
2	4.5054418119e-01
3	7.4983547463e-02
4	7.4983547463e-02
5	7.4983547463e-02
6	1.7332584344e-01
7	6.1649114445e-01
8	6.1649114445e-01
9	5.5903041443e-01
10	1.3936273035e+00
11	2.1162246600e+00
12	2.1162246600e+00
13	2.7789780744e+00
14	2.7960150618e+00
15	2.1010991284e+00
16	2.0713464254e+00
17	2.1897820122e+00
18	1.7725862579e+00
19	9.8994573136e-01
20	2.3139152466e-01
21	2.3139152466e-01
22	3.7950724300e-01
23	3.7950724300e-01
24	3.7950724300e-01
25	3.7950724300e-01
26	-4.5490627331e-01
27	-4.5490627331e-01
28	-4.5490627331e-01
29	-9.3422347977e-01
30	-9.3422347977e-01
31	-4.8481656530e-01
32	-4.8481656530e-01
33	-4.8481656530e-01
34	3.1783243500e-02
35	3.1783243500e-02
36	3.1783243500e-02
37	2.0197410215e-01
38	2.0197410215e-01
39	2.0197410215e-01
40	2.0197410215e-01
41	2.0197410215e-01
42	2.0197410215e-01
43	-4.1571196527e-01
44	4.1127970704e-01
45	-3.1341966877e-01
46	-3.1341966877e-01
47	-3.1341966877e-01
48	-7.3377892481e-02
49	3.0160320493e-01
50	-1.0870260710e-02
51	-1.0870260710e-02
52	-1.0870260710e-02
53	-1.0870260710e-02
54	-1.0870260710e-02
55	-1.0870260710e-02
56	-2.5111915298e-01
57	-3.7044381100e-02
58	-3.7044381100e-02
59	-3.7044381100e-02
60	3.0301838911e-01
61	3.0301838911e-01
62	3.0301838911e-01
63	3.0301838911e-01
64	4.2592488743e-01
65	4.2592488743e-01
66	3.3963567157e-02
67	-2.4728494800e-02
68	-2.4728494800e-02
69	-2.4728494800e-02
70	-2.4728494800e-02
71	-2.4728494800e-02
72	-2.4728494800e-02
73	2.1499587644e-01
74	-1.0368689503e-01
75	-1.0368689503e-01
76	-1.0368689503e-01
77	-1.2679156270e-01
78	-1.2679156270e-01
79	-1.2679156270e-01
80	9.1479732931e-02
81	3.6755858941e-02
82	-2.6719714370e-01
83	8.0115805682e-02
84	2.4684274406e-01
85	2.4684274406e-01
86	6.8820692009e-02
87	6.8820692009e-02
88	-2.1604665406e-01
